 -0.9000000357627869D-01  0.0000000000000000D+00  4
 -0.8399999886751175D-01  0.0000000000000000D+00  3
 -0.7800000160932541D-01  0.0000000000000000D+00  3
 -0.7199999690055847D-01  0.0000000000000000D+00  3
 -0.6599999964237213D-01  0.0000000000000000D+00  3
 -0.5999999865889549D-01  0.0000000000000000D+00  3
 -0.5400000140070915D-01  0.0000000000000000D+00  3
 -0.4800000041723251D-01  0.0000000000000000D+00  3
 -0.4199999943375587D-01  0.0000000000000000D+00  3
 -0.3599999845027924D-01  0.0000000000000000D+00  3
 -0.2999999932944775D-01  0.0000000000000000D+00  3
 -0.2400000020861626D-01  0.0000000000000000D+00  3
 -0.1799999922513962D-01  0.0000000000000000D+00  3
 -0.1200000010430813D-01  0.0000000000000000D+00  3
 -0.6000000052154064D-02  0.0000000000000000D+00  3
  0.0000000000000000D+00  0.0000000000000000D+00  3
  0.6000000052154064D-02  0.0000000000000000D+00  3
  0.1200000010430813D-01  0.0000000000000000D+00  3
  0.1799999922513962D-01  0.0000000000000000D+00  3
  0.2400000020861626D-01  0.0000000000000000D+00  3
  0.2999999932944775D-01  0.0000000000000000D+00  3
  0.3599999845027924D-01  0.0000000000000000D+00  3
  0.4199999943375587D-01  0.0000000000000000D+00  3
  0.4800000041723251D-01  0.0000000000000000D+00  3
  0.5400000140070915D-01  0.0000000000000000D+00  3
  0.5999999865889549D-01  0.0000000000000000D+00  3
  0.6599999964237213D-01  0.0000000000000000D+00  3
  0.7199999690055847D-01  0.0000000000000000D+00  3
  0.7800000160932541D-01  0.0000000000000000D+00  3
  0.8399999886751175D-01  0.0000000000000000D+00  3
  0.9000000357627869D-01  0.0000000000000000D+00  4
  0.9600000083446503D-01  0.0000000000000000D+00  4
  0.1019999980926514D+00  0.0000000000000000D+00  4
  0.1080000028014183D+00  0.0000000000000000D+00  4
  0.1140000000596046D+00  0.0000000000000000D+00  4
  0.1199999973177910D+00  0.0000000000000000D+00  4
  0.1260000020265579D+00  0.0000000000000000D+00  4
  0.1319999992847443D+00  0.0000000000000000D+00  4
  0.1379999965429306D+00  0.0000000000000000D+00  4
  0.1439999938011169D+00  0.0000000000000000D+00  4
  0.1500000059604645D+00  0.0000000000000000D+00  4
  0.1560000032186508D+00  0.0000000000000000D+00  4
  0.1620000004768372D+00  0.0000000000000000D+00  4
  0.1679999977350235D+00  0.0000000000000000D+00  4
  0.1739999949932098D+00  0.0000000000000000D+00  4
  0.1800000071525574D+00  0.0000000000000000D+00  4
  0.1860000044107437D+00  0.0000000000000000D+00  4
  0.1920000016689301D+00  0.0000000000000000D+00  4
  0.1979999989271164D+00  0.0000000000000000D+00  4
  0.2039999961853027D+00  0.0000000000000000D+00  4
  0.2099999934434891D+00  0.0000000000000000D+00  4
  0.2160000056028366D+00  0.0000000000000000D+00  4
  0.2220000028610229D+00  0.0000000000000000D+00  4
  0.2280000001192093D+00  0.0000000000000000D+00  4
  0.2339999973773956D+00  0.0000000000000000D+00  4
  0.2399999946355820D+00  0.0000000000000000D+00  4
  0.2460000067949295D+00  0.0000000000000000D+00  4
  0.2520000040531158D+00  0.0000000000000000D+00  4
  0.2579999864101410D+00  0.0000000000000000D+00  4
  0.2639999985694885D+00  0.0000000000000000D+00  4
  0.2700000107288361D+00  0.0000000000000000D+00  4
  0.2759999930858612D+00  0.0000000000000000D+00  4
  0.2820000052452087D+00  0.0000000000000000D+00  4
  0.2879999876022339D+00  0.0000000000000000D+00  4
  0.2939999997615814D+00  0.0000000000000000D+00  4
  0.3000000119209290D+00  0.0000000000000000D+00  4
  0.3059999942779541D+00  0.0000000000000000D+00  4
  0.3120000064373016D+00  0.0000000000000000D+00  5
  0.3179999887943268D+00  0.0000000000000000D+00  5
  0.3240000009536743D+00  0.0000000000000000D+00  5
  0.3300000131130219D+00  0.0000000000000000D+00  5
  0.3359999954700470D+00  0.0000000000000000D+00  5
  0.3420000076293945D+00  0.0000000000000000D+00  5
  0.3479999899864197D+00  0.0000000000000000D+00  5
  0.3540000021457672D+00  0.0000000000000000D+00  5
  0.3600000143051147D+00  0.0000000000000000D+00  5
  0.3659999966621399D+00  0.0000000000000000D+00  5
  0.3720000088214874D+00  0.0000000000000000D+00  5
  0.3779999911785126D+00  0.0000000000000000D+00  5
  0.3840000033378601D+00  0.0000000000000000D+00  5
  0.3899999856948853D+00  0.0000000000000000D+00  5
  0.3959999978542328D+00  0.0000000000000000D+00  5
  0.4020000100135803D+00  0.0000000000000000D+00  5
  0.4079999923706055D+00  0.0000000000000000D+00  5
  0.4140000045299530D+00  0.0000000000000000D+00  5
  0.4199999868869781D+00  0.0000000000000000D+00  6
  0.4259999990463257D+00  0.0000000000000000D+00  6
  0.4320000112056732D+00  0.0000000000000000D+00  6
  0.4379999935626984D+00  0.0000000000000000D+00  6
  0.4440000057220459D+00  0.0000000000000000D+00  7
  0.4499999880790710D+00 -0.1000000000000000D+01 14
  0.4560000002384186D+00  0.1000000000000000D+01  7
  0.4620000123977661D+00  0.1000000000000000D+01 10
  0.4679999947547913D+00 -0.1000000000000000D+01 12
  0.4740000069141388D+00 -0.1000000000000000D+01  9
  0.4799999892711639D+00 -0.1000000000000000D+01  8
  0.4860000014305115D+00 -0.1000000000000000D+01  7
  0.4920000135898590D+00 -0.1000000000000000D+01  6
  0.4979999959468842D+00 -0.1000000000000000D+01  5
  0.5040000081062317D+00 -0.1000000000000000D+01  6
  0.5099999904632568D+00 -0.1000000000000000D+01  6
  0.5159999728202820D+00 -0.1000000000000000D+01  7
  0.5220000147819519D+00 -0.1000000000000000D+01  7
  0.5279999971389771D+00 -0.1000000000000000D+01  8
  0.5339999794960022D+00 -0.1000000000000000D+01  8
  0.5400000214576721D+00 -0.1000000000000000D+01  9
  0.5460000038146973D+00 -0.1000000000000000D+01  9
  0.5519999861717224D+00 -0.1000000000000000D+01 10
  0.5580000281333923D+00 -0.1000000000000000D+01 11
  0.5640000104904175D+00 -0.1000000000000000D+01 12
  0.5699999928474426D+00 -0.1000000000000000D+01 13
  0.5759999752044678D+00 -0.1000000000000000D+01 17
  0.5820000171661377D+00  0.1000000000000000D+01 14
  0.5879999995231628D+00  0.1000000000000000D+01 12
  0.5939999818801880D+00  0.1000000000000000D+01 11
  0.6000000238418579D+00  0.1000000000000000D+01 11
  0.6060000061988831D+00  0.1000000000000000D+01 10
  0.6119999885559082D+00  0.1000000000000000D+01 10
  0.6179999709129333D+00  0.1000000000000000D+01  9
  0.6240000128746033D+00  0.1000000000000000D+01  9
  0.6299999952316284D+00  0.1000000000000000D+01  9
  0.6359999775886536D+00  0.1000000000000000D+01  9
  0.6420000195503235D+00  0.1000000000000000D+01  8
  0.6480000019073486D+00  0.1000000000000000D+01  8
  0.6539999842643738D+00  0.1000000000000000D+01  8
  0.6600000262260437D+00  0.1000000000000000D+01  8
  0.6660000085830688D+00  0.1000000000000000D+01  8
  0.6719999909400940D+00  0.1000000000000000D+01  7
  0.6779999732971191D+00  0.1000000000000000D+01  7
  0.6840000152587891D+00  0.1000000000000000D+01  7
  0.6899999976158142D+00  0.1000000000000000D+01  7
  0.6959999799728394D+00  0.1000000000000000D+01  7
  0.7020000219345093D+00  0.1000000000000000D+01  7
  0.7080000042915344D+00  0.1000000000000000D+01  7
  0.7139999866485596D+00  0.1000000000000000D+01  7
  0.7200000286102295D+00  0.1000000000000000D+01  7
  0.7260000109672546D+00  0.1000000000000000D+01  7
  0.7319999933242798D+00  0.1000000000000000D+01  7
  0.7379999756813049D+00  0.1000000000000000D+01  6
  0.7440000176429749D+00  0.1000000000000000D+01  6
  0.7500000000000000D+00  0.1000000000000000D+01  6
  0.7559999823570251D+00  0.1000000000000000D+01  6
  0.7620000243186951D+00  0.1000000000000000D+01  6
  0.7680000066757202D+00  0.1000000000000000D+01  6
  0.7739999890327454D+00  0.1000000000000000D+01  6
  0.7799999713897705D+00  0.1000000000000000D+01  6
  0.7860000133514404D+00  0.1000000000000000D+01  6
  0.7919999957084656D+00  0.1000000000000000D+01  6
  0.7979999780654907D+00  0.1000000000000000D+01  6
  0.8040000200271606D+00  0.1000000000000000D+01  6
  0.8100000023841858D+00  0.1000000000000000D+01  6
  0.8159999847412109D+00  0.1000000000000000D+01  6
  0.8220000267028809D+00  0.1000000000000000D+01  6
  0.8280000090599060D+00  0.1000000000000000D+01  5
  0.8339999914169312D+00  0.1000000000000000D+01  5
  0.8399999737739563D+00  0.1000000000000000D+01  5
  0.8460000157356262D+00  0.1000000000000000D+01  5
  0.8519999980926514D+00  0.1000000000000000D+01  5
  0.8579999804496765D+00  0.1000000000000000D+01  5
  0.8640000224113464D+00  0.1000000000000000D+01  5
  0.8700000047683716D+00  0.1000000000000000D+01  5
  0.8759999871253967D+00  0.1000000000000000D+01  5
  0.8820000290870667D+00  0.1000000000000000D+01  5
  0.8880000114440918D+00  0.1000000000000000D+01  5
  0.8939999938011169D+00  0.1000000000000000D+01  5
  0.8999999761581421D+00  0.1000000000000000D+01  5
  0.9060000181198120D+00  0.1000000000000000D+01  5
  0.9120000004768372D+00  0.1000000000000000D+01  5
  0.9179999828338623D+00  0.1000000000000000D+01  5
  0.9240000247955322D+00  0.1000000000000000D+01  5
  0.9300000071525574D+00  0.1000000000000000D+01  5
  0.9359999895095825D+00  0.1000000000000000D+01  5
  0.9419999718666077D+00  0.1000000000000000D+01  4
  0.9480000138282776D+00  0.1000000000000000D+01  4
  0.9539999961853027D+00  0.1000000000000000D+01  4
  0.9599999785423279D+00  0.1000000000000000D+01  4
  0.9660000205039978D+00  0.1000000000000000D+01  4
  0.9720000028610229D+00  0.1000000000000000D+01  4
  0.9779999852180481D+00  0.1000000000000000D+01  4
  0.9840000271797180D+00  0.1000000000000000D+01  4
  0.9900000095367432D+00  0.1000000000000000D+01  4
  0.9959999918937683D+00  0.1000000000000000D+01  3
  0.1001999974250793D+01  0.1000000000000000D+01  3
  0.1008000016212463D+01  0.1000000000000000D+01  4
  0.1014000058174133D+01  0.1000000000000000D+01  4
  0.1019999980926514D+01  0.1000000000000000D+01  4
  0.1026000022888184D+01  0.1000000000000000D+01  4
  0.1031999945640564D+01  0.1000000000000000D+01  4
  0.1037999987602234D+01  0.1000000000000000D+01  4
  0.1044000029563904D+01  0.1000000000000000D+01  4
  0.1049999952316284D+01  0.1000000000000000D+01  4
  0.1055999994277954D+01  0.1000000000000000D+01  4
  0.1062000036239624D+01  0.1000000000000000D+01  4
  0.1067999958992004D+01  0.1000000000000000D+01  4
  0.1074000000953674D+01  0.1000000000000000D+01  4
  0.1080000042915344D+01  0.1000000000000000D+01  5
  0.1085999965667725D+01  0.1000000000000000D+01  5
  0.1092000007629395D+01  0.1000000000000000D+01  5
  0.1098000049591064D+01  0.1000000000000000D+01  5
  0.1103999972343445D+01  0.1000000000000000D+01  5
  0.1110000014305115D+01  0.1000000000000000D+01  5
  0.1116000056266785D+01  0.1000000000000000D+01  5
  0.1121999979019165D+01  0.1000000000000000D+01  5
  0.1128000020980835D+01  0.1000000000000000D+01  5
  0.1133999943733215D+01  0.1000000000000000D+01  5
  0.1139999985694885D+01  0.1000000000000000D+01  5
  0.1146000027656555D+01  0.1000000000000000D+01  5
  0.1151999950408936D+01  0.1000000000000000D+01  5
  0.1157999992370605D+01  0.1000000000000000D+01  5
  0.1164000034332275D+01  0.1000000000000000D+01  5
  0.1169999957084656D+01  0.1000000000000000D+01  5
  0.1175999999046326D+01  0.1000000000000000D+01  5
  0.1182000041007996D+01  0.1000000000000000D+01  5
  0.1187999963760376D+01  0.1000000000000000D+01  5
  0.1194000005722046D+01  0.1000000000000000D+01  5
  0.1200000047683716D+01  0.1000000000000000D+01  5
  0.1205999970436096D+01  0.1000000000000000D+01  5
  0.1212000012397766D+01  0.1000000000000000D+01  5
  0.1218000054359436D+01  0.1000000000000000D+01  5
  0.1223999977111816D+01  0.1000000000000000D+01  5
  0.1230000019073486D+01  0.1000000000000000D+01  5
  0.1235999941825867D+01  0.1000000000000000D+01  5
  0.1241999983787537D+01  0.1000000000000000D+01  5
  0.1248000025749207D+01  0.1000000000000000D+01  5
  0.1253999948501587D+01  0.1000000000000000D+01  5
  0.1259999990463257D+01  0.1000000000000000D+01  5
  0.1266000032424927D+01  0.1000000000000000D+01  5
  0.1271999955177307D+01  0.1000000000000000D+01  5
  0.1277999997138977D+01  0.1000000000000000D+01  5
  0.1284000039100647D+01  0.1000000000000000D+01  6
  0.1289999961853027D+01  0.1000000000000000D+01  6
  0.1296000003814697D+01  0.1000000000000000D+01  6
  0.1302000045776367D+01  0.1000000000000000D+01  6
  0.1307999968528748D+01  0.1000000000000000D+01  6
  0.1314000010490417D+01  0.1000000000000000D+01  6
  0.1320000052452087D+01  0.1000000000000000D+01  6
  0.1325999975204468D+01  0.1000000000000000D+01  6
  0.1332000017166138D+01  0.1000000000000000D+01  6
  0.1338000059127808D+01  0.1000000000000000D+01  6
  0.1343999981880188D+01  0.1000000000000000D+01  6
  0.1350000023841858D+01  0.1000000000000000D+01  6
  0.1355999946594238D+01  0.1000000000000000D+01  6
  0.1361999988555908D+01  0.1000000000000000D+01  6
  0.1368000030517578D+01  0.1000000000000000D+01  6
  0.1373999953269958D+01  0.1000000000000000D+01  6
  0.1379999995231628D+01  0.1000000000000000D+01  6
  0.1386000037193298D+01  0.1000000000000000D+01  6
  0.1391999959945679D+01  0.1000000000000000D+01  6
  0.1398000001907349D+01  0.1000000000000000D+01  6
  0.1404000043869019D+01  0.1000000000000000D+01  6
  0.1409999966621399D+01  0.1000000000000000D+01  6
  0.1416000008583069D+01  0.1000000000000000D+01  6
  0.1422000050544739D+01  0.1000000000000000D+01  6
  0.1427999973297119D+01  0.1000000000000000D+01  6
  0.1434000015258789D+01  0.1000000000000000D+01  6
  0.1440000057220459D+01  0.1000000000000000D+01  6
  0.1445999979972839D+01  0.1000000000000000D+01  6
  0.1452000021934509D+01  0.1000000000000000D+01  6
  0.1457999944686890D+01  0.1000000000000000D+01  6
  0.1463999986648560D+01  0.1000000000000000D+01  6
  0.1470000028610229D+01  0.1000000000000000D+01  6
  0.1475999951362610D+01  0.1000000000000000D+01  6
  0.1481999993324280D+01  0.1000000000000000D+01  6
  0.1488000035285950D+01  0.1000000000000000D+01  6
  0.1493999958038330D+01  0.1000000000000000D+01  6
  0.1500000000000000D+01  0.1000000000000000D+01  6
  0.1506000041961670D+01  0.1000000000000000D+01  6
  0.1511999964714050D+01  0.1000000000000000D+01  6
  0.1518000006675720D+01  0.1000000000000000D+01  6
  0.1524000048637390D+01  0.1000000000000000D+01  6
  0.1529999971389771D+01  0.1000000000000000D+01  6
  0.1536000013351440D+01  0.1000000000000000D+01  6
  0.1542000055313110D+01  0.1000000000000000D+01  6
  0.1547999978065491D+01  0.1000000000000000D+01  6
  0.1554000020027161D+01  0.1000000000000000D+01  6
  0.1559999942779541D+01  0.1000000000000000D+01  6
  0.1565999984741211D+01  0.1000000000000000D+01  6
  0.1572000026702881D+01  0.1000000000000000D+01  6
  0.1577999949455261D+01  0.1000000000000000D+01  6
  0.1583999991416931D+01  0.1000000000000000D+01  6
  0.1590000033378601D+01  0.1000000000000000D+01  6
  0.1595999956130981D+01  0.1000000000000000D+01  6
  0.1601999998092651D+01  0.1000000000000000D+01  6
  0.1608000040054321D+01  0.1000000000000000D+01  6
  0.1613999962806702D+01  0.1000000000000000D+01  6
  0.1620000004768372D+01  0.1000000000000000D+01  6
  0.1626000046730042D+01  0.1000000000000000D+01  6
  0.1631999969482422D+01  0.1000000000000000D+01  6
  0.1638000011444092D+01  0.1000000000000000D+01  6
  0.1644000053405762D+01  0.1000000000000000D+01  6
  0.1649999976158142D+01  0.1000000000000000D+01  6
  0.1656000018119812D+01  0.1000000000000000D+01  6
  0.1661999940872192D+01  0.1000000000000000D+01  6
  0.1667999982833862D+01  0.1000000000000000D+01  6
  0.1674000024795532D+01  0.1000000000000000D+01  6
  0.1679999947547913D+01  0.1000000000000000D+01  6
  0.1685999989509583D+01  0.1000000000000000D+01  6
  0.1692000031471252D+01  0.1000000000000000D+01  6
  0.1697999954223633D+01  0.1000000000000000D+01  6
  0.1703999996185303D+01  0.1000000000000000D+01  7
  0.1710000038146973D+01  0.1000000000000000D+01  6
  0.1715999960899353D+01  0.1000000000000000D+01  7
  0.1722000002861023D+01  0.1000000000000000D+01  7
  0.1728000044822693D+01  0.1000000000000000D+01  7
  0.1733999967575073D+01  0.1000000000000000D+01  7
  0.1740000009536743D+01  0.1000000000000000D+01  7
  0.1746000051498413D+01  0.1000000000000000D+01  7
  0.1751999974250793D+01  0.1000000000000000D+01  7
  0.1758000016212463D+01  0.1000000000000000D+01  7
  0.1764000058174133D+01  0.1000000000000000D+01  7
  0.1769999980926514D+01  0.1000000000000000D+01  7
  0.1776000022888184D+01  0.1000000000000000D+01  7
  0.1781999945640564D+01  0.1000000000000000D+01  7
  0.1787999987602234D+01  0.1000000000000000D+01  7
  0.1794000029563904D+01  0.1000000000000000D+01  7
  0.1799999952316284D+01  0.1000000000000000D+01  7
  0.1805999994277954D+01  0.1000000000000000D+01  7
  0.1812000036239624D+01  0.1000000000000000D+01  7
  0.1817999958992004D+01  0.1000000000000000D+01  7
  0.1824000000953674D+01  0.1000000000000000D+01  7
  0.1830000042915344D+01  0.1000000000000000D+01  7
  0.1835999965667725D+01  0.1000000000000000D+01  7
  0.1842000007629395D+01  0.1000000000000000D+01  7
  0.1848000049591064D+01  0.1000000000000000D+01  7
  0.1853999972343445D+01  0.1000000000000000D+01  7
  0.1860000014305115D+01  0.1000000000000000D+01  7
  0.1866000056266785D+01  0.1000000000000000D+01  7
  0.1871999979019165D+01  0.1000000000000000D+01  7
  0.1878000020980835D+01  0.1000000000000000D+01  7
  0.1883999943733215D+01  0.1000000000000000D+01  7
  0.1889999985694885D+01  0.1000000000000000D+01  7
  0.1896000027656555D+01  0.1000000000000000D+01  7
  0.1901999950408936D+01  0.1000000000000000D+01  7
  0.1907999992370605D+01  0.1000000000000000D+01  7
  0.1914000034332275D+01  0.1000000000000000D+01  7
  0.1919999957084656D+01  0.1000000000000000D+01  7
  0.1925999999046326D+01  0.1000000000000000D+01  7
  0.1932000041007996D+01  0.1000000000000000D+01  7
  0.1937999963760376D+01  0.1000000000000000D+01  7
  0.1944000005722046D+01  0.1000000000000000D+01  7
  0.1950000047683716D+01  0.1000000000000000D+01  7
  0.1955999970436096D+01  0.1000000000000000D+01  7
  0.1962000012397766D+01  0.1000000000000000D+01  7
  0.1968000054359436D+01  0.1000000000000000D+01  7
  0.1973999977111816D+01  0.1000000000000000D+01  7
  0.1980000019073486D+01  0.1000000000000000D+01  7
  0.1985999941825867D+01  0.1000000000000000D+01  7
  0.1991999983787537D+01  0.1000000000000000D+01  7
  0.1998000025749207D+01  0.1000000000000000D+01  7
  0.2003999948501587D+01  0.1000000000000000D+01  7
  0.2009999990463257D+01  0.1000000000000000D+01  7
  0.2016000032424927D+01  0.1000000000000000D+01  7
  0.2022000074386597D+01  0.1000000000000000D+01  7
  0.2028000116348267D+01  0.1000000000000000D+01  7
  0.2033999919891357D+01  0.1000000000000000D+01  7
  0.2039999961853027D+01  0.1000000000000000D+01  7
  0.2046000003814697D+01  0.1000000000000000D+01  7
  0.2052000045776367D+01  0.1000000000000000D+01  7
  0.2058000087738037D+01  0.1000000000000000D+01  7
  0.2063999891281128D+01  0.1000000000000000D+01  7
  0.2069999933242798D+01  0.1000000000000000D+01  7
  0.2075999975204468D+01  0.1000000000000000D+01  7
  0.2082000017166138D+01  0.1000000000000000D+01  7
  0.2088000059127808D+01  0.1000000000000000D+01  7
  0.2094000101089478D+01  0.1000000000000000D+01  7
  0.2099999904632568D+01  0.1000000000000000D+01  7
  0.2105999946594238D+01  0.1000000000000000D+01  7
  0.2111999988555908D+01  0.1000000000000000D+01  7
  0.2118000030517578D+01  0.1000000000000000D+01  7
  0.2124000072479248D+01  0.1000000000000000D+01  7
  0.2130000114440918D+01  0.1000000000000000D+01  7
  0.2135999917984009D+01  0.1000000000000000D+01  7
  0.2141999959945679D+01  0.1000000000000000D+01  7
  0.2148000001907349D+01  0.1000000000000000D+01  7
  0.2154000043869019D+01  0.1000000000000000D+01  7
  0.2160000085830688D+01  0.1000000000000000D+01  7
  0.2165999889373779D+01  0.1000000000000000D+01  7
  0.2171999931335449D+01  0.1000000000000000D+01  7
  0.2177999973297119D+01  0.1000000000000000D+01  7
  0.2184000015258789D+01  0.1000000000000000D+01  7
  0.2190000057220459D+01  0.1000000000000000D+01  7
  0.2196000099182129D+01  0.1000000000000000D+01  7
  0.2201999902725220D+01  0.1000000000000000D+01  7
  0.2207999944686890D+01  0.1000000000000000D+01  7
  0.2213999986648560D+01  0.1000000000000000D+01  7
  0.2220000028610229D+01  0.1000000000000000D+01  7
  0.2226000070571899D+01  0.1000000000000000D+01  7
  0.2232000112533569D+01  0.1000000000000000D+01  7
  0.2237999916076660D+01  0.1000000000000000D+01  7
  0.2243999958038330D+01  0.1000000000000000D+01  7
  0.2250000000000000D+01  0.1000000000000000D+01  7
  0.2256000041961670D+01  0.1000000000000000D+01  7
  0.2262000083923340D+01  0.1000000000000000D+01  7
  0.2267999887466431D+01  0.1000000000000000D+01  7
  0.2273999929428101D+01  0.1000000000000000D+01  7
  0.2279999971389771D+01  0.1000000000000000D+01  7
  0.2286000013351440D+01  0.1000000000000000D+01  7
  0.2292000055313110D+01  0.1000000000000000D+01  7
  0.2298000097274780D+01  0.1000000000000000D+01  7
  0.2303999900817871D+01  0.1000000000000000D+01  7
  0.2309999942779541D+01  0.1000000000000000D+01  7
  0.2315999984741211D+01  0.1000000000000000D+01  7
  0.2322000026702881D+01  0.1000000000000000D+01  7
  0.2328000068664551D+01  0.1000000000000000D+01  7
  0.2334000110626221D+01  0.1000000000000000D+01  7
  0.2339999914169312D+01  0.1000000000000000D+01  7
  0.2345999956130981D+01  0.1000000000000000D+01  7
  0.2351999998092651D+01  0.1000000000000000D+01  7
  0.2358000040054321D+01  0.1000000000000000D+01  7
  0.2364000082015991D+01  0.1000000000000000D+01  7
  0.2369999885559082D+01  0.1000000000000000D+01  7
  0.2375999927520752D+01  0.1000000000000000D+01  7
  0.2381999969482422D+01  0.1000000000000000D+01  7
  0.2388000011444092D+01  0.1000000000000000D+01  7
  0.2394000053405762D+01  0.1000000000000000D+01  7
  0.2400000095367432D+01  0.1000000000000000D+01  7
  0.2405999898910522D+01  0.1000000000000000D+01  8
  0.2411999940872192D+01  0.1000000000000000D+01  8
  0.2417999982833862D+01  0.1000000000000000D+01  7
  0.2424000024795532D+01  0.1000000000000000D+01  7
  0.2430000066757202D+01  0.1000000000000000D+01  8
  0.2436000108718872D+01  0.1000000000000000D+01  8
  0.2441999912261963D+01  0.1000000000000000D+01  8
  0.2447999954223633D+01  0.1000000000000000D+01  8
  0.2453999996185303D+01  0.1000000000000000D+01  8
  0.2460000038146973D+01  0.1000000000000000D+01  8
  0.2466000080108643D+01  0.1000000000000000D+01  8
  0.2471999883651733D+01  0.1000000000000000D+01  8
  0.2477999925613403D+01  0.1000000000000000D+01  8
  0.2483999967575073D+01  0.1000000000000000D+01  8
  0.2490000009536743D+01  0.1000000000000000D+01  8
  0.2496000051498413D+01  0.1000000000000000D+01  8
  0.2502000093460083D+01  0.1000000000000000D+01  8
  0.2507999897003174D+01  0.1000000000000000D+01  8
  0.2513999938964844D+01  0.1000000000000000D+01  8
  0.2519999980926514D+01  0.1000000000000000D+01  8
  0.2526000022888184D+01  0.1000000000000000D+01  8
  0.2532000064849854D+01  0.1000000000000000D+01  8
  0.2538000106811523D+01  0.1000000000000000D+01  8
  0.2543999910354614D+01  0.1000000000000000D+01  8
  0.2549999952316284D+01  0.1000000000000000D+01  8
  0.2555999994277954D+01  0.1000000000000000D+01  8
  0.2562000036239624D+01  0.1000000000000000D+01  8
  0.2568000078201294D+01  0.1000000000000000D+01  8
  0.2573999881744385D+01  0.1000000000000000D+01  8
  0.2579999923706055D+01  0.1000000000000000D+01  8
  0.2585999965667725D+01  0.1000000000000000D+01  8
  0.2592000007629395D+01  0.1000000000000000D+01  8
  0.2598000049591064D+01  0.1000000000000000D+01  8
  0.2604000091552734D+01  0.1000000000000000D+01  8
  0.2609999895095825D+01  0.1000000000000000D+01  8
  0.2615999937057495D+01  0.1000000000000000D+01  8
  0.2621999979019165D+01  0.1000000000000000D+01  8
  0.2628000020980835D+01  0.1000000000000000D+01  8
  0.2634000062942505D+01  0.1000000000000000D+01  8
  0.2640000104904175D+01  0.1000000000000000D+01  8
  0.2645999908447266D+01  0.1000000000000000D+01  8
  0.2651999950408936D+01  0.1000000000000000D+01  8
  0.2657999992370605D+01  0.1000000000000000D+01  8
  0.2664000034332275D+01  0.1000000000000000D+01  8
  0.2670000076293945D+01  0.1000000000000000D+01  8
  0.2676000118255615D+01  0.1000000000000000D+01  8
  0.2681999921798706D+01  0.1000000000000000D+01  8
  0.2687999963760376D+01  0.1000000000000000D+01  8
  0.2694000005722046D+01  0.1000000000000000D+01  8
  0.2700000047683716D+01  0.1000000000000000D+01  8
  0.2706000089645386D+01  0.1000000000000000D+01  8
  0.2711999893188477D+01  0.1000000000000000D+01  8
  0.2717999935150146D+01  0.1000000000000000D+01  8
  0.2723999977111816D+01  0.1000000000000000D+01  8
  0.2730000019073486D+01  0.1000000000000000D+01  8
  0.2736000061035156D+01  0.1000000000000000D+01  8
  0.2742000102996826D+01  0.1000000000000000D+01  8
  0.2747999906539917D+01  0.1000000000000000D+01  8
  0.2753999948501587D+01  0.1000000000000000D+01  8
  0.2759999990463257D+01  0.1000000000000000D+01  8
  0.2766000032424927D+01  0.1000000000000000D+01  8
  0.2772000074386597D+01  0.1000000000000000D+01  8
  0.2778000116348267D+01  0.1000000000000000D+01  8
  0.2783999919891357D+01  0.1000000000000000D+01  8
  0.2789999961853027D+01  0.1000000000000000D+01  8
  0.2796000003814697D+01  0.1000000000000000D+01  8
  0.2802000045776367D+01  0.1000000000000000D+01  8
  0.2808000087738037D+01  0.1000000000000000D+01  8
  0.2813999891281128D+01  0.1000000000000000D+01  8
  0.2819999933242798D+01  0.1000000000000000D+01  8
  0.2825999975204468D+01  0.1000000000000000D+01  8
  0.2832000017166138D+01  0.1000000000000000D+01  8
  0.2838000059127808D+01  0.1000000000000000D+01  8
  0.2844000101089478D+01  0.1000000000000000D+01  8
  0.2849999904632568D+01  0.1000000000000000D+01  8
  0.2855999946594238D+01  0.1000000000000000D+01  8
  0.2861999988555908D+01  0.1000000000000000D+01  8
  0.2868000030517578D+01  0.1000000000000000D+01  8
  0.2874000072479248D+01  0.1000000000000000D+01  8
  0.2880000114440918D+01  0.1000000000000000D+01  8
  0.2885999917984009D+01  0.1000000000000000D+01  8
  0.2891999959945679D+01  0.1000000000000000D+01  8
  0.2898000001907349D+01  0.1000000000000000D+01  8
  0.2904000043869019D+01  0.1000000000000000D+01  8
  0.2910000085830688D+01  0.1000000000000000D+01  8
  0.2915999889373779D+01  0.1000000000000000D+01  8
  0.2921999931335449D+01  0.1000000000000000D+01  8
  0.2927999973297119D+01  0.1000000000000000D+01  8
  0.2934000015258789D+01  0.1000000000000000D+01  8
  0.2940000057220459D+01  0.1000000000000000D+01  8
  0.2946000099182129D+01  0.1000000000000000D+01  8
  0.2951999902725220D+01  0.1000000000000000D+01  8
  0.2957999944686890D+01  0.1000000000000000D+01  8
  0.2963999986648560D+01  0.1000000000000000D+01  8
  0.2970000028610229D+01  0.1000000000000000D+01  8
  0.2976000070571899D+01  0.1000000000000000D+01  8
  0.2982000112533569D+01  0.1000000000000000D+01  8
  0.2987999916076660D+01  0.1000000000000000D+01  8
  0.2993999958038330D+01  0.1000000000000000D+01  8
  0.3000000000000000D+01  0.1000000000000000D+01  8
